fare_amount,trip_distance,hour,date,RatecodeID,payment_type,extra,tolls_amount,PickUDropO
13.0,2.04,8,2017-05-02,1,2,0.0,0.0,328
7.5,1.41,8,2017-05-02,1,2,0.0,0.0,215
59.0,11.5,8,2017-05-02,1,1,0.0,5.76,390
5.5,0.82,8,2017-05-02,1,1,0.0,0.0,277
6.5,1.2,8,2017-05-02,1,2,0.0,0.0,244
5.0,0.76,8,2017-05-02,1,2,0.0,0.0,477
7.5,1.03,8,2017-05-02,1,2,0.0,0.0,391
7.5,0.8,8,2017-05-02,1,1,0.0,0.0,203
4.5,0.57,8,2017-05-02,1,1,0.0,0.0,258
7.0,1.4,8,2017-05-02,1,2,0.0,0.0,279
8.5,0.8,8,2017-05-02,1,1,0.0,0.0,480
6.5,1.0,8,2017-05-02,1,1,0.0,0.0,382
11.5,1.53,8,2017-05-02,1,1,0.0,0.0,399
5.0,0.73,8,2017-05-02,1,1,0.0,0.0,522
16.5,2.12,8,2017-05-02,1,2,0.0,0.0,380
5.5,0.74,8,2017-05-02,1,2,0.0,0.0,301
8.0,1.5,8,2017-05-02,1,1,0.0,0.0,251
7.0,0.93,8,2017-05-02,1,2,0.0,0.0,96
5.0,0.53,8,2017-05-02,1,2,0.0,0.0,391
4.5,0.58,8,2017-05-02,1,2,0.0,0.0,324
12.0,2.71,8,2017-05-02,1,1,0.0,0.0,360
6.5,1.04,8,2017-05-02,1,1,0.0,0.0,395
9.0,1.26,8,2017-05-02,1,2,0.0,0.0,311
10.0,1.6,8,2017-05-02,1,2,0.0,0.0,118
6.0,0.88,8,2017-05-02,1,1,0.0,0.0,223
15.5,2.5,8,2017-05-02,1,1,0.0,0.0,288
14.5,2.6,8,2017-05-02,1,1,0.0,0.0,375
6.5,1.18,8,2017-05-02,1,1,0.0,0.0,404
6.5,0.91,8,2017-05-02,1,1,0.0,0.0,185
26.0,6.45,8,2017-05-02,1,1,0.0,0.0,242
4.5,0.53,8,2017-05-02,1,1,0.0,0.0,331
16.5,2.5,8,2017-05-02,1,2,0.0,0.0,240
23.0,4.35,8,2017-05-02,1,1,0.0,0.0,317
13.0,2.54,8,2017-05-02,1,2,0.0,0.0,218
6.0,0.86,8,2017-05-02,1,1,0.0,0.0,336
52.0,11.17,8,2017-05-02,2,1,0.0,5.76,289
7.0,0.8,8,2017-05-02,1,1,0.0,0.0,334
8.0,0.79,8,2017-05-02,1,2,0.0,0.0,346
10.0,1.91,8,2017-05-02,1,1,0.0,0.0,274
10.5,1.4,8,2017-05-02,1,2,0.0,0.0,323
7.5,1.28,8,2017-05-02,1,1,0.0,0.0,402
5.0,0.7,8,2017-05-02,1,1,0.0,0.0,483
7.0,1.09,8,2017-05-02,1,1,0.0,0.0,323
4.5,0.73,8,2017-05-02,1,1,0.0,0.0,100
3.5,0.03,8,2017-05-02,1,2,0.0,0.0,282
17.0,3.3,8,2017-05-02,1,2,0.0,0.0,329
8.0,0.6,8,2017-05-02,1,1,0.0,0.0,330
8.0,1.0,8,2017-05-02,1,1,0.0,0.0,394
4.5,0.68,8,2017-05-02,1,1,0.0,0.0,258
14.5,4.07,8,2017-05-02,1,1,0.0,0.0,482
11.0,2.47,8,2017-05-02,1,1,0.0,0.0,390
12.5,1.6,8,2017-05-02,1,1,0.0,0.0,312
63.0,23.5,8,2017-05-02,1,1,0.0,0.0,146
13.0,3.49,8,2017-05-02,1,1,0.0,0.0,316
26.0,5.06,8,2017-05-02,1,1,0.0,0.0,286
11.5,2.59,8,2017-05-02,1,2,0.0,5.76,207
7.0,0.8,8,2017-05-02,1,2,0.0,0.0,210
5.5,0.6,8,2017-05-02,1,2,0.0,0.0,398
4.5,0.4,8,2017-05-02,1,1,0.0,0.0,391
7.0,1.2,8,2017-05-02,1,2,0.0,0.0,314
3.5,0.5,8,2017-05-02,1,2,0.0,0.0,324
6.5,1.05,8,2017-05-02,1,2,0.0,0.0,99
29.0,8.61,8,2017-05-02,1,1,0.0,0.0,493
64.0,16.49,8,2017-05-02,3,2,0.0,0.0,231
7.5,0.63,8,2017-05-02,1,2,0.0,0.0,462
12.0,2.41,8,2017-05-02,1,1,0.0,0.0,319
22.0,4.94,8,2017-05-02,1,1,0.0,0.0,431
8.0,1.43,8,2017-05-02,1,1,0.0,0.0,445
6.0,0.7,8,2017-05-02,1,1,0.0,0.0,398
8.5,1.29,8,2017-05-02,1,2,0.0,0.0,376
10.0,2.03,8,2017-05-02,1,1,0.0,0.0,157
8.5,1.45,8,2017-05-02,1,1,0.0,0.0,260
8.0,0.9,8,2017-05-02,1,1,0.0,0.0,500
9.5,1.4,8,2017-05-02,1,1,0.0,0.0,244
17.5,3.01,8,2017-05-02,1,1,0.0,0.0,174
6.5,0.8,8,2017-05-02,1,1,0.0,0.0,350
5.0,0.4,8,2017-05-02,1,1,0.0,0.0,261
29.5,9.1,8,2017-05-02,1,1,0.0,0.0,266
14.0,1.8,8,2017-05-02,1,1,0.0,0.0,183
5.0,0.5,8,2017-05-02,1,1,0.0,0.0,226
8.0,1.18,8,2017-05-02,1,2,0.0,0.0,473
19.5,4.63,8,2017-05-02,1,1,0.0,0.0,63
11.5,0.88,8,2017-05-02,1,2,0.0,0.0,466
6.0,0.99,8,2017-05-02,1,1,0.0,0.0,148
29.0,6.34,8,2017-05-02,1,1,0.0,0.0,440
7.5,0.8,8,2017-05-02,1,2,0.0,0.0,303
4.0,0.3,8,2017-05-02,1,1,0.0,0.0,284
12.5,1.5,8,2017-05-02,1,1,0.0,0.0,403
14.0,2.08,8,2017-05-02,1,1,0.0,0.0,463
7.0,1.3,8,2017-05-02,1,1,0.0,0.0,475
4.5,0.42,8,2017-05-02,1,1,0.0,0.0,324
10.0,1.7,8,2017-05-02,1,1,0.0,0.0,396
22.5,4.1,8,2017-05-02,1,2,0.0,0.0,243
16.0,1.83,8,2017-05-02,1,1,0.0,0.0,479
6.0,0.89,8,2017-05-02,1,1,0.0,0.0,331
7.5,0.89,8,2017-05-02,1,2,0.0,0.0,324
16.0,3.0,8,2017-05-02,1,2,0.0,0.0,297
24.5,6.1,8,2017-05-02,1,1,0.0,0.0,177
20.5,6.1,8,2017-05-02,1,1,0.0,0.0,386
5.0,0.8,8,2017-05-02,1,2,0.0,0.0,372
19.0,3.34,8,2017-05-02,1,1,0.0,0.0,403
8.5,1.25,8,2017-05-02,1,1,0.0,0.0,138
47.5,12.65,8,2017-05-02,1,1,0.0,5.76,368
44.0,8.4,8,2017-05-02,1,1,0.0,0.0,374
21.0,3.5,8,2017-05-02,1,1,0.0,0.0,286
16.0,3.02,8,2017-05-02,1,1,0.0,0.0,306
8.5,0.99,8,2017-05-02,1,1,0.0,0.0,476
22.0,4.0,8,2017-05-02,1,1,0.0,0.0,482
9.5,1.47,8,2017-05-02,1,2,0.0,0.0,480
9.5,0.87,8,2017-05-02,1,1,0.0,0.0,398
9.0,1.3,8,2017-05-02,1,2,0.0,0.0,475
5.5,0.4,8,2017-05-02,1,1,0.0,0.0,281
3.5,0.46,8,2017-05-02,1,1,0.0,0.0,192
13.0,3.01,8,2017-05-02,1,2,0.0,0.0,410
7.5,1.4,8,2017-05-02,1,1,0.0,0.0,317
5.0,0.7,8,2017-05-02,1,2,0.0,0.0,472
6.0,0.8,8,2017-05-02,1,1,0.0,0.0,381
15.0,1.6,8,2017-05-02,1,1,0.0,0.0,183
8.5,0.9,8,2017-05-02,1,1,0.0,0.0,338
9.5,1.7,8,2017-05-02,1,1,0.0,0.0,206
19.5,3.27,8,2017-05-02,1,1,0.0,0.0,377
12.5,1.68,8,2017-05-02,1,1,0.0,0.0,380
5.0,0.8,8,2017-05-02,1,2,0.0,0.0,248
7.5,0.9,8,2017-05-02,1,1,0.0,0.0,356
15.0,1.79,8,2017-05-02,1,2,0.0,0.0,419
36.5,2.2,8,2017-05-02,1,1,0.0,0.0,496
5.5,0.93,8,2017-05-02,1,1,0.0,0.0,499
9.5,1.5,8,2017-05-02,1,1,0.0,0.0,281
52.0,17.2,8,2017-05-02,2,1,0.0,0.0,219
6.5,1.0,8,2017-05-02,1,1,0.0,0.0,370
14.0,2.57,8,2017-05-02,1,1,0.0,0.0,395
14.0,2.5,8,2017-05-02,1,1,0.0,0.0,189
40.0,8.9,8,2017-05-02,1,1,0.0,5.76,371
8.5,1.78,8,2017-05-02,1,1,0.0,0.0,277
10.5,1.7,8,2017-05-02,1,1,0.0,0.0,282
12.5,1.26,8,2017-05-02,1,1,0.0,0.0,331
7.0,0.79,8,2017-05-02,1,1,0.0,0.0,403
3.5,0.41,8,2017-05-02,1,1,0.0,0.0,279
16.0,3.3,8,2017-05-02,1,1,0.0,0.0,247
6.5,0.89,8,2017-05-02,1,1,0.0,0.0,372
12.0,2.5,8,2017-05-02,1,1,0.0,0.0,190
10.5,2.43,8,2017-05-02,1,1,0.0,0.0,373
10.5,1.8,8,2017-05-02,1,2,0.0,0.0,409
5.0,0.6,8,2017-05-02,1,1,0.0,0.0,324
13.5,1.9,8,2017-05-02,1,1,0.0,0.0,466
32.0,8.1,8,2017-05-02,1,1,0.0,5.76,401
14.0,2.07,8,2017-05-02,1,1,0.0,0.0,311
11.0,1.29,8,2017-05-02,1,1,0.0,0.0,400
4.5,0.66,8,2017-05-02,1,1,0.0,0.0,339
8.5,0.6,8,2017-05-02,1,2,0.0,0.0,350
13.0,4.3,8,2017-05-02,1,1,0.0,0.0,474
4.5,0.5,8,2017-05-02,1,2,0.0,0.0,331
8.0,0.8,8,2017-05-02,1,2,0.0,0.0,397
12.5,2.28,8,2017-05-02,1,1,0.0,0.0,318
7.5,1.28,8,2017-05-02,1,1,0.0,0.0,349
28.0,2.6,8,2017-05-02,5,1,0.0,0.0,400
8.5,1.03,8,2017-05-02,1,1,0.0,0.0,190
11.0,2.2,8,2017-05-02,1,1,0.0,0.0,103
7.0,1.2,8,2017-05-02,1,1,0.0,0.0,215
10.0,2.2,8,2017-05-02,1,1,0.0,0.0,171
18.0,5.26,8,2017-05-02,1,1,0.0,0.0,320
6.0,0.64,8,2017-05-02,1,1,0.0,0.0,324
11.0,1.77,8,2017-05-02,1,1,0.0,0.0,283
34.0,11.04,8,2017-05-02,1,1,0.0,5.76,368
5.5,0.7,8,2017-05-02,1,1,0.0,0.0,317
4.0,0.2,8,2017-05-02,1,1,0.0,0.0,274
10.5,1.6,8,2017-05-02,1,1,0.0,0.0,378
19.5,5.4,8,2017-05-02,1,1,0.0,0.0,202
7.0,0.88,8,2017-05-02,1,1,0.0,0.0,326
23.5,4.59,8,2017-05-02,1,1,0.0,0.0,138
8.0,0.71,8,2017-05-02,1,1,0.0,0.0,474
7.0,1.12,8,2017-05-02,1,1,0.0,0.0,254
6.5,0.8,8,2017-05-02,1,1,0.0,0.0,296
19.0,2.57,8,2017-05-02,1,1,0.0,0.0,283
15.0,2.52,8,2017-05-02,1,2,0.0,0.0,375
6.5,0.9,8,2017-05-02,1,1,0.0,0.0,473
8.5,1.6,8,2017-05-02,1,1,0.0,0.0,216
8.0,1.1,8,2017-05-02,1,2,0.0,0.0,197
11.5,1.7,8,2017-05-02,1,2,0.0,0.0,231
7.0,0.88,8,2017-05-02,1,1,0.0,0.0,392
5.5,0.69,8,2017-05-02,1,2,0.0,0.0,462
24.5,7.49,8,2017-05-02,1,1,0.0,0.0,324
11.5,1.4,8,2017-05-02,1,1,0.0,0.0,232
35.0,9.9,8,2017-05-02,1,1,0.0,5.76,372
15.5,4.06,8,2017-05-02,1,1,0.0,0.0,224
5.0,0.37,8,2017-05-02,1,1,0.0,0.0,478
4.0,0.52,8,2017-05-02,1,1,0.0,0.0,477
7.5,0.8,8,2017-05-02,1,1,0.0,0.0,218
15.5,2.9,8,2017-05-02,1,1,0.0,0.0,326
4.5,0.6,8,2017-05-02,1,2,0.0,0.0,338
6.5,0.88,8,2017-05-02,1,1,0.0,0.0,86
5.5,0.79,8,2017-05-02,1,1,0.0,0.0,325
12.5,2.13,8,2017-05-02,1,1,0.0,0.0,495
7.0,1.42,8,2017-05-02,1,1,0.0,0.0,452
13.0,3.81,8,2017-05-02,1,2,0.0,0.0,399
6.5,0.7,8,2017-05-02,1,2,0.0,0.0,168
6.0,1.0,8,2017-05-02,1,1,0.0,0.0,277
6.5,0.97,8,2017-05-02,1,1,0.0,0.0,307
9.0,0.73,8,2017-05-02,1,1,0.0,0.0,528
9.0,1.22,8,2017-05-02,1,2,0.0,0.0,207
5.5,0.7,8,2017-05-02,1,1,0.0,0.0,492
8.0,0.71,8,2017-05-02,1,1,0.0,0.0,270
5.5,0.9,8,2017-05-02,1,1,0.0,0.0,302
15.5,2.25,8,2017-05-02,1,1,0.0,0.0,397
20.0,6.03,8,2017-05-02,1,2,0.0,0.0,79
10.0,1.3,8,2017-05-02,1,1,0.0,0.0,338
6.5,0.73,8,2017-05-02,1,2,0.0,0.0,356
3.5,0.2,8,2017-05-02,1,2,0.0,0.0,395
19.0,3.2,8,2017-05-02,1,2,0.0,0.0,350
9.0,1.4,8,2017-05-02,1,2,0.0,0.0,331
7.0,1.0,8,2017-05-02,1,2,0.0,0.0,376
12.0,1.24,8,2017-05-02,1,1,0.0,0.0,212
8.0,1.75,8,2017-05-02,1,1,0.0,0.0,381
30.0,6.95,8,2017-05-02,1,2,0.0,0.0,226
24.5,4.43,8,2017-05-02,1,1,0.0,0.0,320
4.5,0.6,8,2017-05-02,1,2,0.0,0.0,316
12.0,1.4,8,2017-05-02,1,1,0.0,0.0,283
8.0,0.7,8,2017-05-02,1,1,0.0,0.0,334
11.0,1.8,8,2017-05-02,1,1,0.0,0.0,143
14.0,2.31,8,2017-05-02,1,1,0.0,0.0,349
13.5,2.4,8,2017-05-02,1,1,0.0,0.0,204
9.5,1.28,8,2017-05-02,1,2,0.0,0.0,73
24.0,6.4,8,2017-05-02,1,1,0.0,0.0,338
6.0,0.99,8,2017-05-02,1,2,0.0,0.0,432
5.5,1.11,8,2017-05-02,1,1,0.0,0.0,473
10.5,0.6,8,2017-05-02,1,2,1.0,0.0,378
4.5,0.5,8,2017-05-02,1,1,0.0,0.0,301
10.0,1.25,8,2017-05-02,1,2,0.0,0.0,299
11.5,1.44,8,2017-05-02,1,1,0.0,0.0,370
6.5,0.7,8,2017-05-02,1,1,0.0,0.0,380
6.0,0.96,8,2017-05-02,1,1,0.0,0.0,244
18.5,2.98,8,2017-05-02,1,2,0.0,0.0,469
5.0,0.54,8,2017-05-02,1,2,0.0,0.0,395
11.5,1.94,8,2017-05-02,1,1,0.0,0.0,380
18.0,3.16,8,2017-05-02,1,1,0.0,0.0,343
9.5,1.8,8,2017-05-02,1,1,0.0,0.0,396
7.5,1.4,8,2017-05-02,1,1,0.0,0.0,251
8.0,1.1,8,2017-05-02,1,1,0.0,0.0,302
7.5,1.2,8,2017-05-02,1,1,0.0,0.0,298
22.0,6.9,8,2017-05-02,1,1,0.0,0.0,229
8.0,0.97,8,2017-05-02,1,1,0.0,0.0,280
5.5,0.88,8,2017-05-02,1,2,0.0,0.0,101
5.0,0.5,8,2017-05-02,1,1,0.0,0.0,472
14.5,1.4,8,2017-05-02,1,2,0.0,0.0,211
8.0,1.6,8,2017-05-02,1,1,0.0,0.0,280
16.0,2.43,8,2017-05-02,1,2,0.0,0.0,306
22.5,4.1,8,2017-05-02,1,2,0.0,0.0,380
8.0,1.86,8,2017-05-02,1,1,0.0,0.0,381
4.5,0.72,8,2017-05-02,1,1,0.0,0.0,190
75.0,18.2,8,2017-05-02,5,2,0.0,18.38,164
11.0,1.8,8,2017-05-02,1,2,0.0,0.0,409
13.0,2.15,8,2017-05-02,1,1,0.0,0.0,211
11.5,1.27,8,2017-05-02,1,1,0.0,0.0,459
49.5,17.55,8,2017-05-02,1,1,0.0,0.0,173
11.5,1.71,8,2017-05-02,1,1,0.0,0.0,410
6.5,1.1,8,2017-05-02,1,1,0.0,0.0,91
13.0,1.4,8,2017-05-02,1,1,0.0,0.0,323
9.5,1.2,8,2017-05-02,1,1,0.0,0.0,528
7.5,1.4,8,2017-05-02,1,1,0.0,0.0,475
5.5,0.7,8,2017-05-02,1,1,0.0,0.0,474
6.0,0.8,8,2017-05-02,1,1,0.0,0.0,189
10.5,2.36,8,2017-05-02,1,1,0.0,0.0,120
52.0,17.51,8,2017-05-02,2,2,0.0,5.76,295
16.5,4.87,8,2017-05-02,1,2,0.0,0.0,321
6.0,1.12,8,2017-05-02,1,1,0.0,0.0,336
8.0,0.93,8,2017-05-02,1,2,0.0,0.0,302
9.0,1.7,8,2017-05-02,1,2,0.0,0.0,373
7.0,1.08,8,2017-05-02,1,1,0.0,0.0,305
13.5,2.0,8,2017-05-02,1,1,0.0,0.0,501
4.0,0.5,8,2017-05-02,1,1,0.0,0.0,82
42.5,12.8,8,2017-05-02,1,1,0.0,5.76,324
22.5,5.5,8,2017-05-02,1,1,0.0,0.0,248
8.0,1.5,8,2017-05-02,1,1,0.0,0.0,313
18.0,3.77,8,2017-05-02,1,1,0.0,0.0,484
16.5,3.77,8,2017-05-02,1,1,0.0,0.0,307
18.5,3.9,8,2017-05-02,1,1,0.0,0.0,177
14.5,4.1,8,2017-05-02,1,1,0.0,0.0,224
4.0,0.45,8,2017-05-02,1,1,0.0,0.0,524
13.5,2.1,8,2017-05-02,1,1,0.0,0.0,230
8.5,1.9,8,2017-05-02,1,1,0.0,0.0,153
7.5,0.85,8,2017-05-02,1,1,0.0,0.0,499
5.0,0.56,8,2017-05-02,1,1,0.0,0.0,278
22.0,5.6,8,2017-05-02,1,2,0.0,0.0,349
12.0,2.4,8,2017-05-02,1,1,0.0,0.0,404
5.5,0.4,8,2017-05-02,1,1,0.0,0.0,294
11.0,1.95,8,2017-05-02,1,1,0.0,0.0,314
8.5,1.21,8,2017-05-02,1,1,0.0,0.0,211
12.0,1.75,8,2017-05-02,1,2,0.0,0.0,282
22.5,5.24,8,2017-05-02,1,1,0.0,0.0,257
5.0,0.67,8,2017-05-02,1,1,0.0,0.0,244
6.0,0.89,8,2017-05-02,1,2,0.0,0.0,389
10.0,1.9,8,2017-05-02,1,1,0.0,0.0,398
6.5,1.5,8,2017-05-02,1,1,0.0,0.0,404
5.5,0.89,8,2017-05-02,1,1,0.0,0.0,347
11.0,2.0,8,2017-05-02,1,1,0.0,0.0,161
5.5,0.83,8,2017-05-02,1,1,0.0,0.0,477
12.0,1.33,8,2017-05-02,1,1,0.0,0.0,398
6.5,0.75,8,2017-05-02,1,1,0.0,0.0,302
10.0,1.24,8,2017-05-02,1,1,0.0,0.0,301
52.0,16.13,8,2017-05-02,2,1,0.0,5.76,302
9.0,1.13,8,2017-05-02,1,1,0.0,0.0,317
29.5,5.73,8,2017-05-02,1,2,0.0,0.0,460
9.0,1.28,8,2017-05-02,1,1,0.0,0.0,400
17.0,3.57,8,2017-05-02,1,1,0.0,0.0,259
15.5,2.0,8,2017-05-02,1,1,0.0,0.0,348
11.0,1.43,8,2017-05-02,1,1,0.0,0.0,333
7.0,0.62,8,2017-05-02,1,1,0.0,0.0,377
22.0,5.01,8,2017-05-02,1,1,0.0,0.0,243
8.5,1.5,8,2017-05-02,1,1,0.0,0.0,171
3.5,0.3,8,2017-05-02,1,2,0.0,0.0,402
13.5,0.98,8,2017-05-02,1,2,0.0,0.0,394
6.0,0.5,8,2017-05-02,1,1,0.0,0.0,325
8.0,0.9,8,2017-05-02,1,1,0.0,0.0,474
8.0,1.0,8,2017-05-02,1,1,0.0,0.0,398
16.5,2.88,8,2017-05-02,1,1,0.0,0.0,424
8.5,0.8,8,2017-05-02,1,1,0.0,0.0,197
4.0,0.6,8,2017-05-02,1,2,0.0,0.0,262
10.5,1.13,8,2017-05-02,1,1,0.0,0.0,323
10.0,1.63,8,2017-05-02,1,1,0.0,0.0,299
5.5,0.75,8,2017-05-02,1,1,0.0,0.0,99
9.0,0.9,8,2017-05-02,1,1,0.0,0.0,399
8.0,1.2,8,2017-05-02,1,2,0.0,0.0,379
6.0,0.73,8,2017-05-02,1,1,0.0,0.0,483
9.5,1.96,8,2017-05-02,1,2,0.0,0.0,402
26.5,5.5,8,2017-05-02,1,2,0.0,0.0,393
15.0,2.66,8,2017-05-02,1,2,0.0,0.0,260
11.0,2.08,8,2017-05-02,1,1,0.0,0.0,319
8.0,1.6,8,2017-05-02,1,1,0.0,0.0,310
5.0,0.5,8,2017-05-02,1,2,0.0,0.0,305
3.0,0.3,8,2017-05-02,1,1,0.0,0.0,474
18.0,2.0,8,2017-05-02,1,1,0.0,0.0,372
3.5,0.41,8,2017-05-02,1,1,0.0,0.0,280
8.5,1.18,8,2017-05-02,1,1,0.0,0.0,410
8.5,1.33,8,2017-05-02,1,1,0.0,0.0,480
47.0,14.4,8,2017-05-02,1,1,0.0,5.76,225
11.5,2.4,8,2017-05-02,1,1,0.0,0.0,377
2.5,0.1,8,2017-05-02,1,1,0.0,0.0,200
10.0,1.15,8,2017-05-02,1,1,0.0,0.0,399
50.5,13.09,8,2017-05-02,1,1,0.0,5.76,186
9.5,1.4,8,2017-05-02,1,1,0.0,0.0,399
16.5,2.84,8,2017-05-02,1,1,0.0,0.0,330
6.0,1.19,8,2017-05-02,1,1,0.0,0.0,348
11.5,1.85,8,2017-05-02,1,1,0.0,0.0,322
15.5,0.4,8,2017-05-02,1,1,0.0,0.0,332
10.0,1.87,8,2017-05-02,1,2,0.0,0.0,190
14.5,2.91,8,2017-05-02,1,1,0.0,0.0,378
9.5,1.34,8,2017-05-02,1,2,0.0,0.0,326
15.0,3.3,8,2017-05-02,1,2,0.0,0.0,477
6.5,1.2,8,2017-05-02,1,1,0.0,0.0,276
7.5,0.6,8,2017-05-02,1,1,0.0,0.0,264
21.0,4.69,8,2017-05-02,1,1,0.0,0.0,174
14.5,2.67,8,2017-05-02,1,1,0.0,0.0,425
15.5,1.9,8,2017-05-02,1,1,0.0,0.0,301
12.0,0.3,8,2017-05-02,1,1,0.0,0.0,370
5.0,0.8,8,2017-05-02,1,1,0.0,0.0,220
11.0,2.2,8,2017-05-02,1,2,0.0,0.0,367
7.0,1.0,8,2017-05-02,1,1,0.0,0.0,298
10.5,2.47,8,2017-05-02,1,1,0.0,0.0,453
20.0,4.36,8,2017-05-02,1,1,0.0,0.0,343
23.0,6.26,8,2017-05-02,1,1,0.0,0.0,338
24.0,6.44,8,2017-05-02,1,1,0.0,0.0,275
13.5,2.2,8,2017-05-02,1,1,0.0,0.0,213
13.0,1.2,8,2017-05-02,1,2,0.0,0.0,356
6.0,0.9,8,2017-05-02,1,1,0.0,0.0,332
7.0,1.46,8,2017-05-02,1,1,0.0,0.0,282
5.5,0.5,8,2017-05-02,1,1,0.0,0.0,270
45.5,12.5,8,2017-05-02,1,1,0.0,5.76,384
26.0,6.3,8,2017-05-02,1,2,0.0,0.0,156
10.5,1.5,8,2017-05-02,1,1,0.0,0.0,500
11.0,1.3,8,2017-05-02,1,1,0.0,0.0,425
10.5,1.1,8,2017-05-02,1,1,0.0,0.0,212
5.0,0.5,8,2017-05-02,1,2,0.0,0.0,314
11.0,1.69,8,2017-05-02,1,1,0.0,0.0,473
5.5,0.91,8,2017-05-02,1,1,0.0,0.0,336
6.0,1.41,8,2017-05-02,1,2,0.0,0.0,84
17.0,3.01,8,2017-05-02,1,1,0.0,0.0,241
6.5,0.71,8,2017-05-02,1,1,0.0,0.0,350
3.5,0.3,8,2017-05-02,1,1,0.0,0.0,462
8.5,1.3,8,2017-05-02,1,1,0.0,0.0,407
23.5,5.85,8,2017-05-02,1,1,0.0,0.0,227
9.0,1.51,8,2017-05-02,1,1,0.0,0.0,410
6.0,0.78,8,2017-05-02,1,1,0.0,0.0,472
40.5,9.8,8,2017-05-02,1,1,0.0,5.76,186
10.0,1.8,8,2017-05-02,1,1,0.0,0.0,340
13.0,1.7,8,2017-05-02,1,1,0.0,0.0,398
10.0,1.4,8,2017-05-02,1,2,0.0,0.0,404
9.5,1.51,8,2017-05-02,1,2,0.0,0.0,299
7.5,1.73,8,2017-05-02,1,1,0.0,0.0,495
28.5,9.19,8,2017-05-02,1,1,0.0,0.0,249
5.0,0.79,8,2017-05-02,1,1,0.0,0.0,317
11.0,1.56,8,2017-05-02,1,2,0.0,0.0,399
6.0,0.94,8,2017-05-02,1,1,0.0,0.0,404
9.0,1.5,8,2017-05-02,1,1,0.0,0.0,380
14.5,1.7,8,2017-05-02,1,1,0.0,0.0,305
7.5,1.3,8,2017-05-02,1,1,0.0,0.0,242
10.5,1.05,8,2017-05-02,1,2,0.0,0.0,218
12.0,1.43,8,2017-05-02,1,1,0.0,0.0,261
14.5,1.89,8,2017-05-02,1,1,0.0,0.0,397
42.5,12.83,8,2017-05-02,1,1,0.0,5.76,206
8.0,1.3,8,2017-05-02,1,1,0.0,0.0,498
18.0,2.2,8,2017-05-02,1,1,0.0,0.0,304
7.5,0.6,8,2017-05-02,1,2,0.0,0.0,326
10.5,1.55,8,2017-05-02,1,1,0.0,0.0,402
5.0,0.62,8,2017-05-02,1,1,0.0,0.0,476
5.0,0.59,8,2017-05-02,1,1,0.0,0.0,332
9.0,1.6,8,2017-05-02,1,1,0.0,0.0,204
5.0,0.6,8,2017-05-02,1,1,0.0,0.0,474
24.5,4.0,8,2017-05-02,1,1,0.0,0.0,326
14.0,1.78,8,2017-05-02,1,1,0.0,0.0,398
24.5,6.51,8,2017-05-02,1,2,0.0,0.0,364
11.0,1.6,8,2017-05-02,1,1,0.0,0.0,244
8.5,0.67,8,2017-05-02,1,1,0.0,0.0,369
4.5,0.68,8,2017-05-02,1,1,0.0,0.0,192
6.0,1.1,8,2017-05-02,1,2,0.0,0.0,480
42.5,9.6,8,2017-05-02,1,1,0.0,0.0,402
5.5,0.7,8,2017-05-02,1,2,0.0,0.0,402
19.0,6.3,8,2017-05-02,1,1,0.0,0.0,228
10.0,2.21,8,2017-05-02,1,1,0.0,0.0,211
12.5,1.62,8,2017-05-02,1,1,0.0,0.0,407
8.0,1.16,8,2017-05-02,1,1,0.0,0.0,305
16.0,2.16,8,2017-05-02,1,1,0.0,0.0,401
16.5,2.95,8,2017-05-02,1,1,0.0,0.0,308
21.5,5.73,8,2017-05-02,1,1,0.0,0.0,150
7.0,1.12,8,2017-05-02,1,1,0.0,0.0,290
52.0,17.5,8,2017-05-02,2,1,0.0,0.0,245
11.0,1.63,8,2017-05-02,1,1,0.0,0.0,379
9.0,2.06,8,2017-05-02,1,2,0.0,0.0,413
15.5,3.03,8,2017-05-02,1,1,0.0,0.0,468
5.0,0.75,8,2017-05-02,1,2,0.0,0.0,325
14.5,2.9,8,2017-05-02,1,1,0.0,0.0,466
8.0,1.14,8,2017-05-02,1,1,0.0,0.0,483
7.0,1.2,8,2017-05-02,1,1,0.0,0.0,492
19.5,3.4,8,2017-05-02,1,1,0.0,0.0,406
6.5,1.0,8,2017-05-02,1,1,0.0,0.0,483
13.5,1.65,8,2017-05-02,1,1,0.0,0.0,402
21.0,5.92,8,2017-05-02,1,1,0.0,0.0,316
5.5,0.81,8,2017-05-02,1,1,0.0,0.0,324
20.0,5.01,8,2017-05-02,1,1,0.0,0.0,316
11.5,1.5,8,2017-05-02,1,1,0.0,0.0,260
12.0,1.3,8,2017-05-02,1,1,0.0,0.0,528
5.0,0.5,8,2017-05-02,1,1,0.0,0.0,492
19.5,3.75,8,2017-05-02,1,1,0.0,0.0,321
21.5,4.1,8,2017-05-02,1,1,0.0,0.0,327
7.5,0.97,8,2017-05-02,1,1,0.0,0.0,356
17.0,3.04,8,2017-05-02,1,1,0.0,0.0,409
9.0,1.8,8,2017-05-02,1,1,0.0,0.0,101
8.0,1.0,8,2017-05-02,1,1,0.0,0.0,230
14.5,2.3,8,2017-05-02,1,1,0.0,0.0,312
3.5,0.29,8,2017-05-02,1,2,0.0,0.0,322
17.5,5.16,8,2017-05-02,1,1,0.0,0.0,150
